trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,8,0.0-0.0,voc_e2,12107,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,6112,0.0-1.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,11912,0.0-2.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,5400,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,13858,0.0-3.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,17153,0.0-4.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,24304,0.0-5.0-0.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,1374.5,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,32737,0.0-5.0-1.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,1697.2999999970198,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,40602,0.0-5.0-2.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,2060.1000000089407,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,56423,0.0-5.0-3.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,2593,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,70431,0.0-5.0-4.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,4620.5,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,73431,0.0-5.0-5.0-0.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1490.8999999910593,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,75638,0.0-5.0-5.0-1.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,700.6999999880791,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,78003,0.0-5.0-5.0-2.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,854.5999999940395,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,79985,0.0-5.0-5.0-3.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,460.59999999403954,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,82005,0.0-5.0-5.0-4.0,voc_e2,12107,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,501,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
