trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,5,0.0-0.0,voc_e2,12198,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,2896,0.0-1.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,6015,0.0-2.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,2784,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,8709,0.0-3.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,11457,0.0-4.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,20201,0.0-5.0-0.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,2961.399999999441,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,30719,0.0-5.0-1.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,3783,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,37805,0.0-5.0-2.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,1291,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,53516,0.0-5.0-3.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,2484.2999999998137,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,64120,0.0-5.0-4.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,1216.2000000001865,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,67009,0.0-5.0-5.0-0.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1380.9000000003725,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,68920,0.0-5.0-5.0-1.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,408.29999999981374,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,70730,0.0-5.0-5.0-2.0,voc_e2,12198,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1902}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,306.29999999981374,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
