trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,6,0.0-0.0,voc_e2,11823,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,3311,0.0-1.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,5452,0.0-2.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,2120,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,7346,0.0-3.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,9384,0.0-4.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,16925,0.0-5.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1754.2999999821186,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,24689,0.0-5.0-1.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1029,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,32610,0.0-5.0-2.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,2109.9000000059605,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,46902,0.0-5.0-3.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1061.2000000178814,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,57479,0.0-5.0-4.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1189.399999976158,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,59704,0.0-5.0-5.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,717.5999999940395,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,61609,0.0-5.0-5.0-1.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,400.40000000596046,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,63738,0.0-5.0-5.0-2.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,615.5999999940395,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,65407,0.0-5.0-5.0-3.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,158,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,67025,0.0-5.0-5.0-4.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,112.90000000596046,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,15,96826,0.0-5.0-6.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,11795.79999998212,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,16,117716,0.0-5.0-7.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1694.9000000059605,static/audio/instructions7.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,17,129491,0.0-5.0-8.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,2300.2000000178814,static/audio/instructions8.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-comprehension,18,141660,0.0-5.0-9.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,12168.09999999404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"true,true",0,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,19,149550,0.0-6.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,2339.4000000059605,static/audio/instructions9.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,20,162250,0.0-6.0-1.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,579.4000000059605,static/audio/instructions10.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-trial,21,166613,0.0-6.0-2.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,0,#EDC948,#46d3c8,10,10,1,38,1,1676.5999999940395,37,1,1171.5999999940395,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,22,178330,0.0-6.0-3.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,709.5999999940395,static/audio/instructions11.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-trial,23,181273,0.0-6.0-4.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,6,#EDC948,#46d3c8,10,10,1,40,0,706.4000000059605,39,0,727.6999999880791,10,0,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,24,201034,0.0-6.0-5.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1073.800000011921,static/audio/instructions12.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,25,209236,0.0-6.0-6.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,605.6999999880791,static/audio/instructions13.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,26,218220,0.0-6.0-7.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,539.2999999821186,static/audio/instructions14.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,27,225520,0.0-7.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,379,static/audio/instructions15.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,28,232517,0.0-7.0-1.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,166.69999998807907,static/audio/instructions16.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,29,240623,0.0-7.0-2.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,432.09999999403954,static/audio/instructions17.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,30,249945,0.0-7.0-3.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,1554.100000023842,static/audio/instructions18.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,31,257237,0.0-7.0-4.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,546.7999999821186,static/audio/instructions19.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-comprehension,32,271983,0.0-7.0-5.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,14744.79999998212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"false,false,false,true",0,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,33,281859,0.0-8.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,658.4000000059605,static/audio/ready.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-trial,34,286212,0.0-9.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,3,#741CD8,#D8271C,0,10,1,38,1,1534.5,37,1,1306.0999999940395,0,1,experiment,NA,NA,2,0.5,0.5,4,5,1,1,NA
fcp-trial,35,289916,0.0-10.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,5,#FA92F8,#1CD855,0,10,0,40,0,1461,37,1,731.1999999880791,0,0,experiment,NA,NA,1,0.3,0.7,3,2,2,1,NA
fcp-trial,36,292907,0.0-11.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,3,#3386FF,#D89F1C,0,10,0,38,1,989.5999999940395,39,0,492.59999999403954,10,1,experiment,NA,NA,0,0.1,0.9,1,0,3,1,NA
fcp-trial,37,296372,0.0-12.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,0,#741CD8,#D8271C,0,10,1,38,1,1134.8999999761581,39,0,813.8000000119209,10,0,experiment,NA,NA,2,0.5,0.5,4,5,4,1,NA
fcp-trial,38,299801,0.0-13.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,2,#D8271C,#741CD8,0,10,0,38,1,1100.5,37,1,821.3000000119209,0,0,experiment,NA,NA,2,0.5,0.5,5,4,5,1,NA
fcp-trial,39,303176,0.0-14.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,4,#FA92F8,#1CD855,0,0,0,40,0,1248.300000011921,37,1,606.3999999761581,0,0,experiment,NA,NA,1,0.3,0.7,3,2,6,1,NA
fcp-trial,40,306866,0.0-15.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,1,#D89F1C,#3386FF,10,0,1,38,1,1040.9000000059605,37,1,1132.7999999821186,10,1,experiment,NA,NA,0,0.9,0.1,0,1,7,1,NA
fcp-trial,41,310682,0.0-16.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,1,#741CD8,#D8271C,0,10,1,38,1,1031.1000000238419,39,0,1278.2999999821186,10,0,experiment,NA,NA,2,0.5,0.5,4,5,8,1,NA
fcp-trial,42,314256,0.0-17.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,1,#1CD855,#FA92F8,10,0,1,38,1,1055.199999988079,37,1,1015.0999999940396,10,1,experiment,NA,NA,1,0.7,0.3,2,3,9,1,NA
fcp-trial,43,317944,0.0-18.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,2,#D89F1C,#3386FF,10,0,1,38,1,936.0999999940395,37,1,1247.600000023842,10,1,experiment,NA,NA,0,0.9,0.1,0,1,10,1,NA
fcp-trial,44,321943,0.0-19.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,2,#FA92F8,#1CD855,0,10,0,38,1,832.8000000119209,37,1,1663.5999999940395,0,0,experiment,NA,NA,1,0.3,0.7,3,2,11,1,NA
fcp-trial,45,324991,0.0-20.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,6,#3386FF,#D89F1C,0,10,0,40,0,954.1999999880791,39,0,590.5,10,1,experiment,NA,NA,0,0.1,0.9,1,0,12,1,NA
fcp-trial,46,328055,0.0-21.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,4,#741CD8,#D8271C,0,0,1,38,1,849.1999999880791,39,0,711,0,0,experiment,NA,NA,2,0.5,0.5,4,5,13,1,NA
fcp-trial,47,330871,0.0-22.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,6,#D8271C,#741CD8,10,10,0,40,0,762,39,0,551.5999999940395,10,1,experiment,NA,NA,2,0.5,0.5,5,4,14,1,NA
fcp-trial,48,333719,0.0-23.0-0.0,voc_e2,11823,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2311}]",NA,NA,NA,NA,NA,4,#D89F1C,#3386FF,10,0,1,40,0,833.7000000178814,39,0,511.7000000178814,0,0,experiment,NA,NA,0,0.9,0.1,0,1,15,1,NA
