trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,6,0.0-0.0,voc_e2,11945,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,4705,0.0-1.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,9537,0.0-2.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,4520,static/audio/beep_loop.wav,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,11997,0.0-3.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,14585,0.0-4.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,22405,0.0-5.0-0.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,2038.7999999523165,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,30748,0.0-5.0-1.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,1600.4000000953674,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,39573,0.0-5.0-2.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,3015,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,55426,0.0-5.0-3.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,2628.2999999523163,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,65664,0.0-5.0-4.0,voc_e2,11945,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3724}]",NA,846.4000000953674,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
