trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,8,0.0-0.0,voc_e2,11949,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,24566,0.0-1.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,26835,0.0-2.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596}]",NA,2219,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,28347,0.0-3.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,30597,0.0-4.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,37884,0.0-5.0-0.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596}]",NA,1506.5,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,49019,0.0-5.0-1.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596},{""event"":""blur"",""trial"":6,""time"":43668},{""event"":""focus"",""trial"":6,""time"":46593}]",NA,4396.800000011921,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,57570,0.0-5.0-2.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596},{""event"":""blur"",""trial"":6,""time"":43668},{""event"":""focus"",""trial"":6,""time"":46593}]",NA,2750.699999988079,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,72574,0.0-5.0-3.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596},{""event"":""blur"",""trial"":6,""time"":43668},{""event"":""focus"",""trial"":6,""time"":46593}]",NA,1776.0999999642372,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,82493,0.0-5.0-4.0,voc_e2,11949,"[{""event"":""blur"",""trial"":1,""time"":5318},{""event"":""focus"",""trial"":1,""time"":22854},{""event"":""fullscreenenter"",""trial"":1,""time"":23596},{""event"":""blur"",""trial"":6,""time"":43668},{""event"":""focus"",""trial"":6,""time"":46593}]",NA,532.5999999642372,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
