trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,9,0.0-0.0,voc_e2,11742,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,5184,0.0-1.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,11266,0.0-2.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,5469,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,14125,0.0-3.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,17678,0.0-4.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,24580,0.0-5.0-0.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,1100.7000000029802,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,33378,0.0-5.0-1.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,2058.3999999910593,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,42490,0.0-5.0-2.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,3301.20000000298,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,59317,0.0-5.0-3.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,3594.6000000089407,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,72003,0.0-5.0-4.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,3301.199999988079,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,133005,0.0-5.0-5.0-0.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,59493.5,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,137897,0.0-5.0-5.0-1.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,3388.9000000059605,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,140483,0.0-5.0-5.0-2.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,1081.8999999910593,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,143644,0.0-5.0-5.0-3.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1656.6000000089407,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,146293,0.0-5.0-5.0-4.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1141.5,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,15,167691,0.0-5.0-6.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,2842.9000000059605,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,16,188108,0.0-5.0-7.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,1216.4000000059605,static/audio/instructions7.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,17,198491,0.0-5.0-8.0,voc_e2,11742,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4186}]",NA,909.7999999970198,static/audio/instructions8.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
