trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,6,0.0-0.0,voc_e2,12098,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,6537,0.0-1.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,10110,0.0-2.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564}]",NA,3181,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,49350,0.0-3.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,53903,0.0-4.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,63398,0.0-5.0-0.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,3704.800000011921,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,74911,0.0-5.0-1.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,4766.5999999940395,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,90366,0.0-5.0-2.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,9652.90000000596,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,111710,0.0-5.0-3.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,8116.800000011921,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,122190,0.0-5.0-4.0,voc_e2,12098,"[{""event"":""fullscreenenter"",""trial"":1,""time"":5564},{""event"":""blur"",""trial"":3,""time"":33098},{""event"":""focus"",""trial"":3,""time"":39728}]",NA,1096.4000000059605,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
