trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,7,0.0-0.0,voc_e2,12279,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,2273,0.0-1.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,5134,0.0-2.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,2829,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,6523,0.0-3.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,8566,0.0-4.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,16225,0.0-5.0-0.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,1864,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,24654,0.0-5.0-1.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,1692.9000000003723,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,32707,0.0-5.0-2.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,2245.4000000003725,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,46723,0.0-5.0-3.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,787.2000000011176,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,57228,0.0-5.0-4.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,1114.0999999996277,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,59854,0.0-5.0-5.0-0.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1106.5,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,61673,0.0-5.0-5.0-1.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,310.80000000074506,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,63695,0.0-5.0-5.0-2.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,515.0999999996275,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,65503,0.0-5.0-5.0-3.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,302.2999999988824,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,67395,0.0-5.0-5.0-4.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,373.8999999985099,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,15,86245,0.0-5.0-6.0,voc_e2,12279,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1288}]",NA,839.0999999996275,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
