trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,8,0.0-0.0,voc_e2,12077,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,2302,0.0-1.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,6586,0.0-2.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,4240,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,11829,0.0-3.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,13813,0.0-4.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,21590,0.0-5.0-0.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,1978.5999999999767,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,32648,0.0-5.0-1.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,4311.700000000012,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,41791,0.0-5.0-2.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,3338.5999999999767,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,56255,0.0-5.0-3.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,1236.7000000000116,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,71085,0.0-5.0-4.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,5441.099999999977,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,75371,0.0-5.0-5.0-0.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,2773.5,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,77550,0.0-5.0-5.0-1.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,671.8000000000466,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,79450,0.0-5.0-5.0-2.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,389.70000000006985,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,81392,0.0-5.0-5.0-3.0,voc_e2,12077,"[{""event"":""fullscreenenter"",""trial"":1,""time"":1309}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,433,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
