trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,9,0.0-0.0,voc_e2,12166,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,34582,0.0-1.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,37014,0.0-2.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,2080,static/audio/beep_loop.wav,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,38497,0.0-3.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,40681,0.0-4.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,47990,0.0-5.0-0.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,1531.399999976158,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,57838,0.0-5.0-1.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,3101,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,65016,0.0-5.0-2.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,1368.600000023842,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,79001,0.0-5.0-3.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,754.1999999284744,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,90684,0.0-5.0-4.0,voc_e2,12166,"[{""event"":""blur"",""trial"":1,""time"":163},{""event"":""focus"",""trial"":1,""time"":32156},{""event"":""fullscreenenter"",""trial"":1,""time"":33593}]",NA,2297,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
