trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,22,0.0-0.0,voc_e2,12147,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,5225,0.0-1.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,9649,0.0-2.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,4171,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,11921,0.0-3.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,14193,0.0-4.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,21738,0.0-5.0-0.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,1761.9000000059605,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,30472,0.0-5.0-1.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,1987.20000000298,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,38900,0.0-5.0-2.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,2624.29999999702,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,52622,0.0-5.0-3.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,496.70000000298023,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,62742,0.0-5.0-4.0,voc_e2,12147,"[{""event"":""fullscreenenter"",""trial"":1,""time"":4242}]",NA,735.9000000059605,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
