trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,14,0.0-0.0,voc_e2,12242,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,3581,0.0-1.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,5728,0.0-2.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,11,static/audio/beep_loop.wav,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,8434,0.0-3.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,10883,0.0-4.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,17611,0.0-5.0-0.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,948,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,26403,0.0-5.0-1.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,2050.7000000476837,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,32972,0.0-5.0-2.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,760,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,48322,0.0-5.0-3.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,2119.7000000476837,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,59405,0.0-5.0-4.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,1691.899999976158,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,63777,0.0-5.0-5.0-0.0,voc_e2,12242,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2642}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,2849.2000000476837,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
