trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,21,0.0-0.0,voc_e2,12058,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,4111,0.0-1.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,16436,0.0-2.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,12127,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,19181,0.0-3.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,21481,0.0-4.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,28511,0.0-5.0-0.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,1247.600000023842,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,37245,0.0-5.0-1.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,1987.6999999284744,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,46431,0.0-5.0-2.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,3383.600000023842,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,60251,0.0-5.0-3.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,589.6000000238419,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,70145,0.0-5.0-4.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,511,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,73215,0.0-5.0-5.0-0.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1560,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,75285,0.0-5.0-5.0-1.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,566.7000000476837,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,77294,0.0-5.0-5.0-2.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,506.39999997615814,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,79171,0.0-5.0-5.0-3.0,voc_e2,12058,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3114}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,374,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
