trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,11,0.0-0.0,voc_e2,12290,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,120230,0.0-1.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,134458,0.0-2.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",NA,13261,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,163758,0.0-3.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,166872,0.0-4.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,173738,0.0-5.0-0.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",NA,1069.1000003814695,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,182529,0.0-5.0-1.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",NA,2041,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,201911,0.0-5.0-2.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346}]",NA,13573.5,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,231667,0.0-5.0-3.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,16529,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,242550,0.0-5.0-4.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,1492.4000005722046,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,247977,0.0-5.0-5.0-0.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,3843.699999809265,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,249542,0.0-5.0-5.0-1.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,50.30000019073486,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,251259,0.0-5.0-5.0-2.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,190.60000038146973,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,252859,0.0-5.0-5.0-3.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,76.10000038146973,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,254409,0.0-5.0-5.0-4.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,26.600000381469727,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,15,274528,0.0-5.0-6.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,2109.5999994277954,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,16,295900,0.0-5.0-7.0,voc_e2,12290,"[{""event"":""focus"",""trial"":1,""time"":119003},{""event"":""fullscreenenter"",""trial"":1,""time"":119346},{""event"":""blur"",""trial"":8,""time"":213145},{""event"":""focus"",""trial"":8,""time"":229200}]",NA,2172.5999994277954,static/audio/instructions7.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
